Strong	Word	Count
2708	pour 	2
2709	under the earth 	1
2710	abuse 	2
2711	cool 	1
2712	wholly give to idolatry 	1
2713	over against 	4
2713	before 	1
2714	before 	2
2714	in sight of 	1
2714	in (one's) sight 	1
2714	before the presence of 	1
2715	exercise authority upon 	2
2716	work 	15
2716	do 	5
2716	do deed 	1
2716	to perform 	1
2716	cause 	1
2716	work out 	1
3000	serve 	16
3000	worship 	3
3000	do the service 	1
3000	worshipper 	1
3001	herb 	4
3002	Lebbaeus 	1
3003	legion 	4
3004	say 	1184
3004	speak 	61
3004	call 	48
3004	tell 	33
3004	miscellaneous 	17
3005	remnant 	1
3006	smooth 	1
3007	lack 	2
3007	be wanting 	2
3007	want 	1
3007	be destitute 	1
3008	minister 	3
3009	service 	3
3009	ministry 	2
3009	ministration 	1
3010	ministering 	1
3011	minister 	4
3011	he that ministers 	1
3012	towel 	2
3013	scale 	1
3014	leprosy 	4
3015	leper 	9
3016	mite 	3
3017	Levi 	5
3018	Levi 	3
3019	Levite 	3
3020	Levitical 	1
3021	white 	1
3021	make white 	1
3022	white 	25
3023	lion 	9
3024	forget 	1
3025	winepress 	4
3026	idle tales 	1
3027	thief 	11
3027	robber 	4
3028	receiving 	1
3029	exceeding 	5
3029	greatly 	4
3029	very chiefest 	2
3029	great 	1
3029	sore 	1
3029	very 	1
3030	frankincense 	2
3031	censer 	2
3032	Libertine 	1
3033	Libya 	1
3034	stone 	8
3035	of stone 	3
3036	stone 	8
3036	cast stone 	1
3037	stone 	49
3037	one stone 	4
3037	another 	4
3037	stumbling stone 	2
3037	mill stone + (3457) 	1
3038	Pavement 	1
3039	grind to powder 	2
3040	haven 	2
3040	the fair havens 	1
3041	lake 	10
3042	famine 	7
3042	hunger 	3
3042	dearth 	2
3043	flax 	1
3043	linen 	1
3044	Linus 	1
3045	dainty 	1
3046	pound 	2
3047	south west 	1
3048	collection 	1
3048	gatherings 	1
3049	think 	9
3049	impute 	8
3049	reckon 	6
3049	count 	5
3049	account 	4
3049	suppose 	2
3049	reason 	1
3049	number 	1
3049	miscellaneous 	5
3050	reasonable 	1
3050	of the word 	1
3051	oracle 	4
3052	eloquent 	1
3053	thought 	1
3053	imagination 	1
3054	strive about words 	1
3055	strife of words 	1
3056	word 	218
3056	saying 	50
3056	account 	8
3056	speech 	8
3056	Word 	7
3056	thing 	5
3056	not translated 	2
3056	miscellaneous 	32
3057	spear 	1
3058	revile 	4
3059	railing 	2
3059	to speak reproachfully 	1
3060	railer 	1
3060	reviler 	1
3061	pestilence 	2
3061	pestilent 	1
3062	other 	15
3062	rest 	12
3062	others 	7
3062	remnant 	4
3062	residue 	1
3062	which remains 	1
3062	other things 	1
3063	finally 	5
3063	now 	2
3063	then 	1
3063	besides 	1
3063	moreover + (1161) + version=kjv (3739) 	1
3063	it remains + (2076) 	1
3063	furthermore 	1
3063	henceforth 	1
3063	from henceforth 	1
3064	from henceforth 	1
3065	Luke 	2
3065	Lucas 	2
3066	Lucius 	2
3067	washing 	2
3068	wash 	6
3069	Lydda 	3
3070	Lydia 	2
3071	Lycaonia 	1
3072	speech of Lycaonia 	1
3073	Lycia 	1
3074	wolf 	6
3075	make havoc 	1
3076	be sorrowful 	6
3076	grieve 	6
3076	make sorry 	6
3076	be sorry 	3
3076	sorrow 	3
3076	cause grief 	1
3076	be in heaviness 	1
3077	sorrow 	11
3077	heaviness 	2
3077	grievous 	1
3077	grudging 	1
3077	grief 1 	16
3078	Lysanias 	1
3079	Lysias 	3
3080	to be loosed 	1
3081	it is better 	1
3082	Lystra 	6
3083	ransom 	2
3084	redeem 	3
3085	redemption 	2
3085	redeem 	1
3086	deliverer 	1
3087	candlestick 	12
3088	candle 	8
3088	light 	6
3089	loose 	27
3089	break 	5
3089	unloose 	3
3089	destroy 	2
3089	dissolve 	2
3089	put off 	1
3089	melt 	1
3089	break up 	1
3089	break down 	1
3090	Lois 	1
3091	Lot 	4
3092	Maath 	1
3093	Magdala 	1
3094	Magdalene 	12
3095	sorcery 	1
3096	use sorcery 	1
3097	wise man 	4
3097	sorcerer 	2
3098	Magog 	1
3099	Madian 	1
3100	teach 	2
3100	instruct 	1
3100	be disciple 	1
3101	disciple 	268
3101	vr disciple 	1
3102	disciple 	1
3103	Mathusala 	1
3104	Menan 	1
3105	be mad 	4
3105	be beside (one's) self 	1
3106	call blessed 	1
3106	count happy 	1
3107	blessed 	44
3107	happy 	5
3107	happier 	1
3108	blessedness 	3
3109	Macedonia 	24
3110	of Macedonia 	4
3110	Macedonian 	1
3111	shambles 	1
3112	far 	4
3112	afar off 	2
3112	good way off 	1
3112	far hence 	1
3112	great way off 	1
3112	far off 	1
3113	afar off 	13
3113	from far 	1
3114	be patient 	3
3114	have patience 	2
3114	have long patience 	1
3114	bear long 	1
3114	suffer long 	1
3114	be longsuffering 	1
3114	patiently endure 	1
3115	longsuffering 	12
3115	patience 	2
3116	patiently 	1
3117	long 	3
3117	far 	2
3118	live long 	1
3119	disease 	3
3120	soft 	3
3120	effeminate 	1
3121	Maleleel 	1
3122	specially 	5
3122	especially 	4
3122	chiefly 	2
3122	most of all 	1
3123	more 	32
3123	rather 	33
3123	the more 	12
3123	better 	2
3123	miscellaneous 	4
3124	Malchus 	1
3125	grandmother 	1
3126	mammon 	4
3127	Manaen 	1
3128	Manasses 	3
3129	learn 	24
3129	understand 	1
3130	mad 	1
3131	manna 	5
3132	by soothsaying 	1
3133	fade away 	1
3134	Maranatha 	1
3135	pearl 	9
3136	Martha 	13
3137	Mary the mother of Jesus 	19
3137	Mary Magdalene 	13
3137	Mary the sister of Martha 	11
3137	Mary the mother of James 	9
3137	Mary the mother of John Mark 	1
3137	Mary of Rome 	1
3138	Mark 	5
3138	Marcus 	3
3139	marble 	1
3140	bear witness 	25
3140	testify 	19
3140	bear record 	13
3140	witness 	5
3140	be a witness 	2
3140	give testimony 	2
3140	have a good report 	2
3140	miscellaneous 	11
3141	witness 	15
3141	testimony 	14
3141	record 	7
3141	report 	1
3142	testimony 	15
3142	witness 	4
3142	to be testified 	1
3143	testify 	2
3143	take to record 	1
3144	witness 	29
3144	martyr 	3
3144	record 	2
3145	gnaw 	1
3146	scourge 	7
3147	to scourge 	1
3148	plague 	4
3148	scourging 	2
3149	pap 	3
3150	vain jangling 	1
3151	vain talker 	1
3152	vain 	5
3152	vanities 	1
3153	vanity 	3
3154	become vain 	1
3155	in vain 	2
3156	Matthew 	5
3157	Matthan 	2
3158	Matthat 	2
3159	Matthias 	2
3160	Mattatha 	1
3161	Mattathias 	2
3162	sword 	29
3163	fighting 	2
3163	strife 	1
3163	striving 	1
3164	strive 	3
3164	fight 	1
3165	me 	262
3165	I 	37
3165	my 	1
3165	not translated 	1
3166	boast great things 	1
3167	great thing 	1
3167	wonderful work 	1
3168	mighty power 	1
3168	magnificence 	1
3168	majesty 	1
3169	excellent 	1
3170	magnify 	5
3170	enlarge 	2
3170	show great 	1
3171	greatly 	1
3172	Majesty 	2
3172	majesty 	1
3173	great 	150
3173	loud 	33
3173	miscellaneous 	12
3174	greatness 	1
3175	great men 	2
3175	lords 	1
3176	exceeding great 	1
3177	being interpreted 	6
3177	be by interpretation 	1
3178	drunkenness 	3
3179	remove 	2
3179	put out 	1
3179	turn away 	1
3179	translate 	1
3180	lie in wait 	1
3180	wile 	1
3181	border 	1
3182	be drunken 	2
3182	be drunk 	1
3183	drunkard 	2
3184	be drunken 	5
3184	have well drunk 	1
3184	be made drunk 	1
3185	the more 	1
3186	greater 	1
3187	greater 	34
3187	greatest 	9
3187	elder 	1
3187	more 	1
3188	ink 	3
3189	black 	3
3190	Melea 	1
3191	premeditate 	1
3191	imagine 	1
3191	meditate 	1
3192	honey 	4
3193	honeycomb 	1
3194	Melita 	1
3195	shall 	25
3195	should 	20
3195	would 	9
3195	to come 	9
3195	will 	7
3195	things to come 	4
3195	not translated 	3
3195	miscellaneous 	33
3196	member 	34
3197	Melchi 	2
3198	Melchisedec 	9
3199	care 	9
3199	take care 	1
3200	parchment 	1
3201	find fault 	3
3202	complainer 	1
4000	five thousand 	6
4001	five hundred 	2
4002	five 	36
4002	three score and fifteen 	1
4002	fifty thousand + (3461) 	1
4003	fifteenth 	1
4004	fifty 	7
4005	Pentecost 	3
4006	confidence 	5
4006	trust 	1
4007	not translated 	3
4008	other side 	10
4008	beyond 	7
4008	over 	3
4008	on the other side 	2
4008	farther side 	1
4009	end 	2
4009	utmost part 	1
4009	uttermost part 	1
4010	Pergamos 	2
4011	Perga 	3
4012	of 	148
4012	for 	61
4012	concerning 	40
4012	about 	31
4012	as touching 	8
4012	touching 	3
4012	whereof 	3
4012	not translated 	4
4012	miscellaneous 	33
4013	go about 	4
4013	lead about 	1
4013	compass 	1
4014	take away 	3
4014	take up 	1
4015	shine round 	1
4015	shine round about 	1
4016	clothe 	7
4016	clothed with 	4
4016	array 	3
4016	array in 	3
4016	clothe in 	3
4016	cast about 	3
4016	put on 	1
4017	look round about 	3
4017	look round about upon 	2
4017	look round about on 	2
4018	covering 	1
4018	vesture 	1
4019	bind about 	1
4020	be a busybody 	1
4021	curious arts 	1
4021	busybody 	1
4022	wander about 	2
4022	vagabond 	1
4022	fetch a compass 	1
4023	be astonished 	1
4023	after this manner + (5126) + (5176) 	1
4023	be contained 	1
4024	gird (one's) self 	3
4024	be girded about 	1
4024	have girded 	1
4024	have girded about 	1
4024	be girt 	1
4025	wearing 	1
4026	shun 	1
4026	avoid 	1
4026	stand by 	1
4026	stand round about 	1
4027	filth 	1
4028	cover 	1
4028	blindfold 	1
4028	overlay 	1
4029	be hanged 	2
4029	be bound with 	1
4029	be compassed with 	1
4029	be compassed about with 	1
4030	helmet 	2
4031	come by 	1
4032	hide 	1
4033	compass round 	1
4034	shine round about 	2
4035	remain 	2
4036	exceeding sorrowful 	2
4036	very sorrowful 	2
4036	exceeding sorry 	1
4037	wait for 	1
4038	round about 	1
4038	round about 	1
4039	dwell round about 	1
4040	neighbour 	1
4041	peculiar 	1
4042	place 	1
4043	walk 	93
4043	go 	1
4043	walk about 	1
4043	be occupied 	1
4044	pierce through 	1
4045	fall into 	2
4045	fall among 	1
4046	purchase 	2
4047	purchased possession 	1
4047	to obtain 	1
4047	obtaining 	1
4047	saving 	1
4047	peculiar + (1519) 	1
4048	rend off 	1
4049	cumber 	1
4050	abundance 	2
4050	abundantly 	1
4050	superfluity 	1
4051	abundance 	4
4051	that was left 	1
4052	abound 	17
4052	abundance 	3
4052	remain 	3
4052	exceed 	2
4052	increase 	2
4052	be left 	1
4052	redound 	1
4052	miscellaneous 	10
4053	more 	2
4053	beyond measure 	1
4053	vehemently 	1
4053	more abundantly 	1
4053	advantage 	1
4053	superfluous 	1
4053	very highly + (5228) + (1537) 	1
4053	exceeding abundantly above + (5228) + (1537) 	1
4053	exceeding + (5228) + (1537) 	1
4054	more abundantly 	2
4054	a great deal 	1
4054	far more 	1
4055	more 	4
4055	greater 	3
4055	more abundant 	3
4055	much more 	1
4055	overmuch 	1
4056	more abundantly 	4
4056	more exceedingly 	2
4056	more abundant 	2
4056	much more 	1
4056	more frequent 	1
4056	the rather 	1
4056	exceedingly 	1
4056	the more earnest 	1
4057	the more 	1
4057	out of measure 	1
4057	exceedingly 	1
4058	dove 	9
4058	pigeon 	1
4059	circumcise 	18
4060	put on 	3
4060	put upon 	1
4060	set about 	1
4060	put about 	1
4060	bestow upon 	1
4060	hedge around 	1
4061	circumcision 	35
4061	circumcised 	1
4062	make mad + (3130) + version=kjv (1519) 	1
4063	run through 	1
4064	carry about 	4
4064	bear about 	1
4065	despise 	1
4066	region round about 	5
4066	country round about 	3
4066	country about 	1
4066	region that lieth around about 	1
4067	offscouring 	1
4068	vaunt itself 	1
4069	Persis 	1
4070	a year ago 	2
4071	fowl 	9
4071	bird 	5
4072	fly 	3
4072	flying 	2
4073	rock 	16
4074	Peter 	161
4074	stone 	1
4075	stony place 	2
4075	stony ground 	2
4076	rue 	1
4077	fountain 	8
4077	well 	4
4078	pitch 	1
4079	rudder 	1
4079	helm 	1
4080	how great 	1
4080	how large 	1
4081	clay 	6
4082	scrip 	6
4083	cubit 	4
4084	take 	7
4084	catch 	2
4084	apprehend 	2
4084	lay hand on 	1
4085	press down 	1
4086	enticing words 	1
4087	make bitter 	2
4087	be bitter 	2
4088	bitterness 	4
4089	bitter 	2
4090	bitterly 	2
4091	Pilate 	55
4092	swollen 	1
4093	writing table 	1
4094	charger 	4
4094	platter 	1
4095	drink 	68
4095	drink of 	7
4096	fatness 	1
4097	sell 	9
4098	fall 	69
4098	fall down 	19
4098	light 	1
4098	fail 	1
4099	Pisidia 	2
4100	believe 	239
4100	commit unto 	4
4100	commit to (one's) trust 	1
4100	be committed unto 	1
4100	be put in trust with 	1
4100	be commit to one's trust 	1
4100	believer 	1
4101	spikenard 	2
4102	faith 	239
4102	assurance 	1
4102	believe 	1
4102	belief 	1
4102	them that believe 	1
4102	fidelity 	1
4103	faithful 	53
4103	believe 	6
4103	believing 	2
4103	true 	2
4103	faithfully 	1
4103	believer 	1
4103	sure 	1
4104	be assured of 	1
4105	deceive 	24
4105	err 	6
4105	go astray 	5
4105	seduce 	2
4105	wander 	1
4105	be out of the way 	1
4106	error 	7
4106	to deceive 	1
4106	deceit 	1
4106	delusion 	1
4107	wandering 	1
4108	deceiver 	4
4108	seducing 	1
4109	table 	3
4110	thing formed 	1
4111	form 	2
4112	feigned 	1
4113	street 	9
4114	breadth 	4
4115	enlarge 	2
4115	make broad 	1
4116	wide 	1
4117	broidered hair 	1
4118	most 	2
4118	very great 	1
4119	more 	23
4119	many 	12
4119	greater 	5
4119	further 	3
4119	most 	2
4119	more part 	2
4119	not translated 	1
4119	miscellaneous 	8
4120	plait 	3
4121	abound 	6
4121	abundant 	1
4121	have over 	1
4121	make to increase 	1
4122	make a gain 	2
4122	defraud 	2
4122	get an advantage 	1
4123	covetous 	4
4124	covetousness 	8
4124	greediness 	1
4124	covetous practice 	1
4125	side 	5
4126	sail 	5
4127	plague 	12
4127	stripe 	5
4127	wound 	4
4128	multitude 	30
4128	company 	1
4128	bundle 	1
4129	multiply 	11
4129	abound 	1
4130	fill 	18
4130	accomplish 	4
4130	furnish 	1
4130	full ... come 	1
4131	striker 	2
4132	flood 	1
4133	but 	14
4133	nevertheless 	8
4133	notwithstanding 	4
4133	but rather 	2
4133	except 	1
4133	than 	1
4133	save 	1
4134	full 	17
4135	be fully persuaded 	2
4135	be most surely believed 	1
4135	be fully known 	1
4135	make full proof of 	1
4136	full assurance 	3
4136	assurance 	1
4137	fulfil 	51
4137	fill 	19
4137	be full 	7
4137	complete 	2
4137	end 	2
4137	miscellaneous 	9
4138	fulness 	13
4138	full 	1
4138	fulfilling 	1
4138	which is put in to fill up 	1
4138	pierce that filled up 	1
4139	neighbour 	16
4139	near 	1
4140	satisfying 	1
4141	smite 	1
4142	boat 	3
4142	little ship 	2
4142	small ship 	1
4143	ship 	66
4143	shipping 	1
4144	course 	1
4144	sailing 	1
4144	voyage 	1
4145	rich 	28
4146	richly 	2
4146	abundantly 	2
4147	be rich 	7
4147	be made rich 	2
4147	rich 	1
4147	wax rich 	1
4147	be increased with goods 	1
4148	enrich 	2
4148	make rich 	1
4149	riches 	22
4150	wash 	1
4151	Spirit 	111
4151	Holy Ghost 	89
4151	Spirit (of God) 	13
4151	Spirit (of the Lord) 	5
4151	(My) Spirit 	3
4151	Spirit (of truth) 	3
4151	Spirit (of Christ) 	2
4151	human (spirit) 	49
4151	(evil) spirit 	47
4151	spirit (general) 	26
4151	spirit 	8
4151	(Jesus' own) spirit 	6
4151	(Jesus' own) ghost 	2
4151	miscellaneous 	21
4152	spiritual 	26
4153	spiritual 	2
4154	blow 	6
4154	wind 	1
4155	take by the throat 	1
4155	choke 	1
4156	strangled 	3
4157	wind 	1
4157	breath 	1
4158	garment down to the foot 	1
4159	whence 	28
4160	do 	357
4160	make 	113
4160	bring forth 	14
4160	commit 	9
4160	cause 	9
4160	work 	8
4160	show 	5
4160	bear 	4
4160	keep 	4
4160	fulfil 	3
4160	deal 	2
4160	perform 	2
4160	not translated 	3
4160	miscellaneous 	43
4160	vr do 	3
4161	thing that is made 	1
4161	workmanship 	1
4162	deed 	1
4163	doer 	5
4163	poet 	1
4164	divers 	8
4164	manifold 	2
4165	feed 	6
4165	rule 	4
4165	feed cattle 	1
4166	shepherd 	15
4166	Shepherd 	2
4166	pastor 	1
4167	flock 	4
4167	fold 	1
4168	flock 	5
4169	what 	27
4169	which 	4
4169	what things 	1
4169	what way 	1
4169	what manner of 	1
4170	make war 	3
4170	fight 	3
4170	war 	1
4171	war 	12
4171	battle 	5
4171	fight 	1
4172	city 	164
4173	ruler of the city 	2
4174	freedom 	1
4174	commonwealth 	1
4175	conversation 	1
4176	live 	1
4176	let (one's) conversation be 	1
4177	citizen 	3
4178	often 	7
4178	oft 	5
4178	ofttimes 	3
4178	oftentimes 	3
4179	manifold more 	1
4180	much speaking 	1
4181	at sundry times 	1
4182	manifold 	1
4183	many 	210
4183	much 	73
4183	great 	59
4183	miscellaneous 	23
4184	very pitiful 	1
4185	very precious 	1
4185	costly 	1
4185	of great price 	1
4186	of great price 	1
4186	very costly 	1
4187	in divers manners 	1
4188	drink 	2
4189	wickedness 	6
4189	iniquity 	1
4190	evil 	51
4190	wicked 	10
4190	wicked one 	6
4190	evil things 	2
4190	miscellaneous 	7
4191	more wicked 	2
4192	pain 	3
4193	born in Pontus 	1
4194	Pontius [Pilate] 	4
4195	Pontus 	2
4196	Publius 	2
4197	journeying 	1
4197	way 	1
4198	go 	117
4198	depart 	11
4198	walk 	9
4198	go (one's) way 	8
4198	miscellaneous 	9
4199	destroy 	2
4199	waste 	1
4200	gain 	2
4201	Porcius 	1
4202	fornication 	26
4203	commit fornication 	7
4203	commit 	1
4204	harlot 	8
4204	whore 	4
4205	fornicator 	5
4205	whoremonger 	5
4206	far 	2
4206	a great way off 	1
4207	afar off 	2
4208	further 	1
4209	purple 	5
4210	purple 	3
4211	seller of purple 	1
4212	how often 	2
4212	how oft 	1
4213	drink 	3
4214	how much 	13
4214	how many 	9
4214	how many things 	2
4214	what 	1
4214	how long 	1
4214	how great 	1
4215	river 	9
4215	flood 	4
4215	stream 	2
4215	water 	1
4216	carried away of the flood 	1
4217	what manner of 	4
4217	what 	1
4217	what manner of man 	1
4217	what manner of person 	1
4218	in time past 	5
4218	at any time 	3
4218	in times past 	3
4218	sometimes 	3
4218	sometime 	3
4218	once 	2
4218	not translated 	1
4218	miscellaneous 	9
4219	when 	12
4219	how long 	7
4220	whether 	1
4221	cup 	33
4222	give to drink 	4
4222	give drink 	4
4222	water 	3
4222	make to drink 	2
4222	watering 	1
4222	feed 	1
4223	Puteoli 	1
4224	banqueting 	1
4225	a certain place 	2
4225	about 	1
4226	where 	37
4226	whither 	10
4227	Pudens 	1
4228	foot 	85
4228	footstool 	8
4229	thing 	6
4229	matter 	3
4229	business 	1
4229	work 	1
4230	affair 	1
4231	occupy 	1
4232	judgment hall 	4
4232	hall of judgment 	1
4232	common hall 	1
4232	praetorium 	1
4232	palace 	1
4233	officer 	2
4234	deed 	4
4234	work 	1
4234	office 	1
4235	meek 	1
4236	meekness 	9
4237	in ranks 	1
4237	not tr. 	1
4238	do 	28
4238	commit 	5
4238	exact 	1
4238	require 	1
4238	deed 	1
4238	keep 	1
4238	use arts 	1
4239	meek 	3
4240	meekness 	3
4241	become 	6
4241	comely 	1
4242	ambassage 	1
4242	message 	1
4243	ambassador 	2
4244	elders 	1
4244	estate of elders 	1
4244	presbytery 	1
4245	elder 	64
4245	old man 	1
4245	eldest 	1
4245	elder woman 	1
4246	old man 	1
4246	aged man 	1
4246	aged 	1
4247	aged women 	1
4248	headlong 	1
4249	saw asunder 	1
4250	before 	11
4250	before that 	2
4250	ere 	1
4251	Prisca 	1
4252	Priscilla 	5
4253	before 	44
4253	above 	2
4253	above ... ago 	1
4253	or ever 	1
4254	go before 	14
4254	bring forth 	2
4254	went before 	1
4254	bring out 	1
4255	purpose 	1
4256	prove before 	1
4257	hear before 	1
4258	sin already 	1
4258	sin heretofore 	1
4259	porch 	1
4260	be well stricken 	2
4260	go on 	1
4260	go farther 	1
4260	be of ... age + (2250) + version=kjv (1722) 	1
4261	shoot forth 	1
4261	put forward 	1
4261	vr put forward 	1
4262	sheep market 	1
4263	sheep 	40
4263	sheepfold 	1
4264	instruct before 	1
4264	draw 	1
4265	provide 	1
4266	be past 	1
4267	foreknow 	2
4267	foreordain 	1
4267	know 	1
4267	know before 	1
4268	foreknowledge 	2
4269	parent 	1
4269	forefather 	1
4270	write 	1
4270	write aforetime 	1
4270	write afore 	1
4270	evidently set forth 	1
4270	before ordain 	1
4271	evident 	1
4271	manifest beforehand 	1
4271	open beforehand 	1
4272	first give 	1
4273	traitor 	2
4273	betrayer 	1
4274	forerunner 	1
4275	see before 	1
4275	foresee 	1
4276	first trust 	1
4277	speak before 	1
4277	tell in time past 	1
4277	forewarn 	1
4278	begin 	1
4278	begin before 	1
4279	promise afore 	1
4280	say before 	4
4280	tell before 	2
4280	speak before 	2
4280	foretell 	1
4281	go before 	5
4281	go farther 	1
4281	go forward 	1
4281	outgo 	1
4281	pass on 	1
4282	prepare afore 	1
4282	before ordain 	1
4283	preach before the gospel 	1
4284	be better 	1
4285	prefer 	1
4286	purpose 	8
4286	shewbread 	4
4287	time appointed 	1
4288	forwardness of mind 	1
4288	readiness 	1
4288	readiness of mind 	1
4288	ready mind 	1
4288	willing mind 	1
4289	ready 	2
4289	willing 	1
4290	of a ready mind 	1
4291	rule 	5
4291	maintain 	2
4291	be over 	1
4292	provoke 	1
4293	show before 	2
4293	foretell 	1
4293	have notice before 	1
4294	make up beforehand 	1
4295	be set before 	3
4295	be first 	1
4295	be set forth 	1
4296	preach before 	1
4296	preach first 	1
4297	furtherance 	2
4297	profit 	1
4298	increase 	2
4298	be far spent 	1
4298	profit 	1
4298	proceed 	1
4298	wax 	1
4299	prefer one before another 	1
4300	confirm before 	1
4301	come aforehand 	1
4301	take before 	1
4301	overtake 	1
4302	tell before 	2
4302	foretell 	1
4303	testify beforehand 	1
4304	meditate before 	1
4305	take thought beforehand 	1
4306	provide for 	2
4306	provide 	1
4307	providence 	1
4307	provision 	1
4308	foresee 	1
4308	set before 	1
4309	predestinate 	4
4309	determine before 	1
4309	ordain 	1
4310	suffer before 	1
4311	bring on (one's) way 	4
4311	bring (forward) on (one's) journey 	3
4311	conduct forth 	1
4311	accompany 	1
4312	rashly 	1
4312	heady 	1
4313	go 	1
4313	go before 	1
4314	unto 	340
4314	to 	203
4314	with 	43
4314	for 	25
4314	against 	24
4314	among 	20
4314	at 	11
4314	not translated 	6
4314	miscellaneous 	53
4314	vr to 	1
4315	day before the sabbath 	1
4316	call 	1
4317	bring 	3
4317	draw near 	1
4318	access 	3
4319	beg 	3
4320	go up 	1
4321	spend 	1
4322	supply 	2
4323	confer 	1
4323	add in conference 	1
4324	threaten further 	1
4325	spend more 	1
4326	need 	1
4327	look for 	4
4327	wait for 	3
4327	receive 	3
4327	waited for 	1
4327	allow 	1
4327	take 	1
4327	accept 	1
4328	look for 	8
4328	waited for 	2
4328	expect 	1
4328	be in expectation 	1
4328	look 	1
4328	look when 	1
4328	waiting for 	1
4328	tarry 	1
4329	looking after 	1
4329	expectation 	1
4330	suffer 	1
4331	come nigh 	1
4332	wait at 	1
4333	gain 	1
4334	come 	30
4334	come to 	25
4334	come unto 	19
4334	go to 	3
4334	go unto 	2
4334	draw near 	2
4334	miscellaneous 	5
4335	prayer 	36
4335	pray earnestly 	1
4336	pray 	83
4336	make prayer 	3
4336	pray for 	1
4337	beware 	7
4337	give heed to 	5
4337	take heed to 	3
4337	give heed unto 	1
4337	take heed 	1
4337	take heed unto 	1
4337	take heed whereunto 	1
4337	miscellaneous 	5
4338	nail to 	1
4339	proselyte 	4
4340	for a while 	1
4340	for a time 	1
4340	temporal 	1
4340	for a season 	1
4341	call unto 	20
4341	call 	7
4341	call for 	2
4341	call to 	1
4342	continue 	4
4342	continue instant 	1
4342	continue steadfastly 	1
4342	attend continually 	1
4342	give (one's) self continually 	1
4342	wait on 	1
4342	wait on continually 	1
4343	perseverance 	1
4344	pillow 	1
4345	consort with 	1
4346	partiality 	1
4347	cleave 	2
4347	be joined 	1
4347	join (one's) self 	1
4348	stumbling stone 	2
4348	stumbling block 	2
4348	stumbling 	1
4348	offence 	1
4349	offence 	1
4350	stumble 	3
4350	stumble at 	2
4350	dash 	2
4350	beat upon 	1
4351	roll 	2
4352	worship 	60
4353	worshipper 	1
4354	speak to 	1
4354	speak with 	1
4355	receive 	7
4355	take 	5
4355	take unto 	2
4356	receiving 	1
4357	continue with 	1
4357	continue in 	1
4357	be with 	1
4357	cleave unto 	1
4357	tarry 	1
4357	abide still 	1
4358	draw to the shore 	1
4359	owe besides 	1
4360	be grieved with 	2
4361	very hungry 	1
4362	crucify 	1
4363	fall down before 	5
4363	beat upon 	1
4363	fall down at 	1
4363	fall 	1
4364	make as though 	2
4365	come unto 	1
4366	beat vehemently upon 	1
4366	beat vehemently against 	1
4367	command 	6
4367	bid 	1
4368	succourer 	1
4369	add 	11
4369	again send 	2
4369	give more 	1
4369	increase 	1
4369	proceed further 	1
4369	lay unto 	1
4369	speak to any more 	1
4370	run to 	1
4370	run 	1
4370	run thither to 	1
4371	meat 	1
4372	new 	1
4373	lately 	1
4374	offer 	22
4374	bring unto 	10
4374	bring to 	4
4374	bring 	3
4374	offer up 	3
4374	offer unto 	1
4374	offer to 	1
4374	miscellaneous 	4
4375	lovely 	1
4376	offering 	8
4376	offering up 	1
4377	call 	2
4377	call unto 	1
4377	call to 	1
4377	speak 	1
4377	speak to 	1
4377	speak unto 	1
4378	sprinkling 	1
4379	touch 	1
4380	have respect to persons 	1
4381	respecter of persons 	1
4382	respect of persons 	4
4383	face 	55
4383	person 	7
4383	presence 	7
4383	countenance 	3
4383	not translated 	1
4383	miscellaneous 	5
4384	appoint before 	1
4385	bind 	1
4385	vr bind 	1
4386	before 	3
4386	first 	2
4386	former 	2
4386	before 	2
4386	at the first + (3588) 	1
4387	former 	1
4388	purpose 	2
4388	set forth 	1
4389	exhort 	1
4390	run before 	1
4390	outrun 	1
4391	be before 	1
4391	be beforetime 	1
4392	pretence 	3
4392	cloke 	2
4392	show 	1
4392	colour 	1
4393	bring forth 	2
4394	prophecy 	16
4394	prophesying 	3
4395	prophesy 	28
4396	prophet 	149
4397	of the prophets 	1
4397	of prophecy 	1
4398	prophetess 	2
4399	prevent 	1
4400	choose 	1
4400	make 	1
4401	choose before 	1
4402	Prochorus 	1
4403	hinder part of ship 	1
4403	stern 	1
4403	hinder part 	1
4404	in the morning 	5
4404	early in the morning 	2
4404	early 	2
4404	morning 	1
4405	morning 	3
4405	early 	1
4406	early 	1
4407	morning 	1
4408	forepart 	1
4408	foreship 	1
4409	have the preeminence 	1
4410	chief seat 	2
4410	uppermost seat 	1
4410	highest seat 	1
4411	uppermost room 	2
4411	chief room 	2
4411	highest room 	1
4412	first 	52
4412	at the first 	2
4412	first of all 	2
4412	miscellaneous 	5
4413	first 	84
4413	chief 	9
4413	first day 	2
4413	former 	2
4413	miscellaneous 	7
4414	ringleader 	1
4415	birthright 	1
4416	firstborn 	7
4416	first begotten 	2
4417	offend 	3
4417	stumble 	1
4417	fall 	1
4418	heel 	1
4419	pinnacle 	2
4420	wing 	5
4421	bird 	1
4422	terrify 	2
4423	amazement 	1
4424	Ptolemais 	1
4425	fan 	2
4426	terrify 	1
4427	spittle 	1
4428	close 	1
4429	spit 	3
4430	dead body 	3
4430	carcase 	1
4430	corpse 	1
4431	fall 	2
4432	poverty 	3
4433	become poor 	1
4434	poor 	30
4434	beggar 	2
